SID,email,Surname,GivenName,MI,Gend,Prog,Enrolment Type,Att,SAT MT,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,MT_Total,Days online 2,Views 2,Contributions 2,Questions 2,Days online 3,Views 3,Contributions 3,Questions 3,Days online 4,Views 4,Contributions 4,Questions 4,Days online 5,Views 5,Contributions 5,Questions 5,Days online,Views,Contributions,Questions,Video_1_W2,Questions_1_W2,Correct_1_W2,Video_2_W2,Questions_2_W2,Correct_2_W2,Video_1_W3,Questions_1_W3,Correct_1_W3,Video_2_W3,Questions_2_W3,Correct_2_W3,Video_1_W4,Questions_1_W4,Correct_1_W4,Video_2_W4,Questions_2_W4,Correct_2_W4,Video_1_W5,Questions_1_W5,Correct_1_W5,Video_2_W5,Questions_2_W5,Correct_2_W5
338069401,rbfc4680@bogus.com,Stawell,Scarlett,C,female,FASS,International,Full Time,1,1,0,1,1,1,0,0,1,1,1,70,7,16,0,0,0,41,0,0,3,40,0,0,3,21,1,1,13,118,1,1,55.25796271,43.74437121,31.67311365,64.64879365,62.53098297,50.46271433,88.75150005,78.9680983,63.6328493,71.22446194,68.93626853,79.55037933,80.11784271,96.05126963,79.2848283,95.34870411,76.2329143,64.96630593,78.08367238,76.40010497,50.50058606,83.36132208,67.5570032,81.51184802
330993001,htjk8160@bogus.com,Steere,Matilda,G,female,SMED,International,Part Time,1,1,1,1,0,1,1,1,1,0,1,80,4,23,1,0,6,46,0,0,4,26,0,0,5,47,1,0,19,142,2,0,94.01075446,100,49.71937958,79.84683892,56.49966694,79.95502232,72.17125922,77.93625358,45.64838424,73.89984564,80.41093716,73.85995527,82.52014999,87.54227499,43.19136041,88.76291065,97.03654184,42.99450425,70.7620678,79.76068384,69.66303593,77.82981458,98.94763458,44.55016372
339901466,jazx8337@bogus.com,Stott,Abigail,L,female,FEIT,International,Full Time,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,0,4,1,1,1,0,1,1,7,4,2,2,15.46362983,35.14097656,21.70354372,0,8.790028912,21.32307892,0,0,22.27207302,0,0,0,13.06680132,0,18.06027636,0,23.95356313,37.00017834,47.10602352,15.91288387,29.74515343,44.99280289,11.43893877,0
336690774,oowj4102@bogus.com,Stuckey,Adam,M,male,FASS,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,0,0,0,0,1,0,2,2,0,0,3,19,2,1,24.05952932,16.78157027,0,15.33559506,0,0,0,0,0,0,0,17.47526107,0,17.04029203,0,11.750643,0,0,0,0,0,15.81410986,29.84967047,48.05856483
321086178,bzwr9752@bogus.com,Su,Dong,L,male,FSCI,HECS,Part Time,1,1,1,0,1,1,1,1,1,1,1,90,7,25,2,1,5,23,1,0,7,40,2,0,5,31,2,0,24,119,7,1,72.59727077,90.04190716,73.25825568,86.28246268,94.45163833,100,100,78.03378518,100,89.27566763,80.78405518,96.86603771,93.67263856,64.29604811,48.73417879,93.59470258,72.40801949,100,90.73761314,100,100,87.91561999,80.92665224,73.55344079
338891495,plix3897@bogus.com,Su,Chung,C,male,SMED,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,7,0,0,0,5,0,0,4,17,0,0,40.4398664,6.898886122,5.2127762,3.888192176,0,12.88727987,15.19483612,26.34115559,0,4.036810192,0,0,0,7.477223299,51.36471292,16.93386901,0,28.78297069,2.071784239,10.18039555,23.77357822,0,28.45482925,31.98195272
363724455,lqkc3218@bogus.com,Suffolk,Jonathan,T,male,FEIT,HECS,Full Time,1,1,1,1,1,1,1,0,1,1,1,90,7,20,4,2,1,16,4,1,2,14,4,3,7,37,4,4,17,87,16,10,82.73465374,94.38657589,100,100,76.69142542,81.68719656,92.44582478,87.21469838,82.77704446,88.95628527,75.87292615,59.46605746,100,76.32736547,100,78.64056235,76.62290604,100,92.89468419,100,80.56058987,100,96.16720185,100
350755395,akfv7474@bogus.com,Sun,Lian,W,female,FSCI,HECS,Full Time,1,1,1,1,1,0,1,0,0,0,1,60,0,17,1,0,1,8,1,1,2,11,1,0,6,0,1,1,9,36,4,2,64.51030343,61.33175559,56.14207649,54.52401043,55.48340013,55.86209047,82.18530795,63.29646507,54.79469796,71.61147148,68.51027918,72.14685,82.45268611,62.15035982,74.11763577,68.94615593,65.79108973,50.96370593,75.75401515,75.47455465,58.2695712,61.80767217,51.97926631,2.866839168
371870969,lfxg7835@bogus.com,Sun,Cheng,Q,male,SMED,HECS,Full Time,1,1,0,0,0,1,1,1,1,1,1,70,7,4,3,3,1,16,4,0,5,22,4,3,0,16,4,2,13,58,15,8,100,60.44860455,95.33074396,57.23451949,57.65970483,87.95694793,78.90703017,82.29202069,35.86665298,72.63497611,71.15723626,39.60745929,66.35019664,52.48084796,40.37550601,73.51861446,47.97298838,62.67232353,57.80823885,99.11022358,80.89872148,76.36165371,88.00353302,59.16427442
302971487,umdi7936@bogus.com,Sung,Xiong,D,male,FEIT,HECS,Full Time,1,1,1,0,1,0,0,0,0,0,0,30,0,7,1,1,0,2,1,0,0,3,1,0,2,1,2,1,2,13,5,2,25.49393318,17.58237898,44.71861258,32.0591729,33.4639552,3.106058703,43.54559536,33.03615773,0,47.2612577,38.63844567,52.29670105,28.63938024,39.95358659,81.89853698,46.28232759,44.02920731,23.91066476,18.65010662,40.14003667,90.67501232,18.68214559,39.76672656,40.61513588
355529972,dszv5076@bogus.com,Sung,Zi,H,female,FASS,HECS,Full Time,1,0,0,0,0,0,0,1,1,0,0,20,1,1,1,1,0,0,1,1,5,0,1,0,0,1,0,0,6,2,3,2,34.67167444,48.34223016,0,2.114320204,38.10187419,45.46236336,34.43747208,22.18203632,13.44609045,16.36247113,20.5058792,21.02358882,51.65160073,32.62452484,1.512753949,8.336145331,2.003738676,0,28.74345661,9.460949054,17.22465698,15.33575658,38.91850998,0
351830398,vloe1895@bogus.com,Sweet,Skye,J,female,FSCI,International,Full Time,1,0,1,1,0,0,1,1,1,1,1,70,4,35,0,0,6,33,0,0,2,35,0,0,4,50,0,0,16,153,0,0,57.11486049,69.73584447,19.67841886,90.16273824,58.56403113,89.09070834,71.44591415,71.47143189,33.06025871,62.47258309,71.24651926,54.04735909,69.94480301,78.8446927,60.5394095,72.83869926,58.59903673,55.63594726,71.2919433,85.45792405,66.11481145,73.46549563,72.2536336,91.91316874
331750299,uqhv1847@bogus.com,Tai,Gang,X,male,FEIT,HECS,Full Time,1,0,0,1,1,1,1,0,1,0,0,50,4,9,1,0,7,18,1,1,4,16,1,1,2,21,1,1,17,64,4,3,35.53487785,55.28515962,88.70096804,41.3710505,45.39832224,65.51531375,62.18780308,45.97393711,60.3925206,48.08697453,33.90930305,100,54.57766157,31.50564111,43.96339608,42.59257475,23.51575775,99.8911197,56.80420273,40.14057739,66.43264026,49.19165849,46.9165021,87.66838445
319434037,ngqk2281@bogus.com,Tai,Mee,Y,female,FASS,HECS,Full Time,1,1,0,1,1,1,0,0,1,0,1,60,4,2,0,0,7,32,0,0,7,13,1,0,0,26,1,0,18,73,2,0,61.46736302,55.0746514,55.60936809,71.82051292,66.48054317,7.36506256,73.12624738,73.78303228,58.45672418,54.89707306,80.28039018,70.47167506,64.83271286,61.97729073,24.17425585,59.10344564,60.07928509,85.36983059,41.70257981,93.58509026,67.60785071,54.03519612,67.88435206,19.13231262
311256260,nhqa3379@bogus.com,Tai,Ping,T,female,FASS,HECS,Full Time,1,0,1,1,1,1,1,0,0,1,0,60,6,7,1,0,3,14,2,2,7,17,1,1,0,24,1,1,16,62,5,4,57.97990346,70.33586098,85.90529752,45.43569347,38.6382459,98.52883715,58.84742758,66.18660675,97.83133035,58.98227541,21.50789559,0,64.02594773,53.59251234,53.7980113,63.64712282,55.73938444,42.81361999,56.94444025,83.83001206,5.800248922,64.59581308,60.38226965,76.84026163
366786859,sgue9607@bogus.com,Tan,Yuan,Y,male,FASS,International,Full Time,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,6,13,0,0,0,0,0,0,6,28,0,0,32.81930695,19.53478378,46.11495219,0,6.249968096,38.36140704,2.501185717,1.521613307,37.82372486,28.33833666,15.49649102,0,22.85764518,8.575977735,0,0,0,35.09623534,14.4219589,0,76.44109671,0,20.08424458,32.27285597
373406770,hrmb2730@bogus.com,Tan,Mingmei,G,female,FASS,Local,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,7,13,5,4,2,15,4,0,7,20,4,1,3,41,4,1,19,89,17,6,100,100,35.4241198,94.97198934,80.88699624,58.51559535,100,100,98.25124959,100,100,99.34629178,100,100,100,100,96.09006306,100,100,84.78040965,100,93.67695974,85.4221928,75.75681515
392873067,rjsi7200@bogus.com,Tan,Sying,W,male,SMED,HECS,Full Time,1,1,1,1,1,1,1,1,1,0,0,80,5,24,3,2,5,16,4,4,0,19,4,0,3,17,3,2,13,76,14,8,52.58058018,94.87894263,53.47061806,69.24542401,76.07190376,100,81.52959006,94.94412103,29.53897755,69.94982001,79.10797304,85.01384887,83.56876192,86.3258507,93.55106302,100,77.18512275,100,86.77329886,82.88350018,68.88068474,80.72110621,75.17214985,85.23521578
371558694,dpch2165@bogus.com,Tan,De,N,male,SMED,Local,Full Time,1,1,1,1,1,1,1,0,1,0,1,80,7,17,3,1,7,11,4,4,3,21,4,2,4,32,3,0,21,81,14,7,62.93358486,74.96030121,49.62298902,91.63317442,72.01556191,58.94167305,59.47627017,74.29255722,96.99329238,80.46062914,77.58231168,62.04243353,81.04145394,90.76912284,100,86.0182324,77.05881906,27.0899821,87.58693565,80.9650473,64.38507102,80.94975759,97.18680476,77.62254773
303746256,wtnq9773@bogus.com,Tang,Shi,Z,male,SMED,HECS,Full Time,1,1,1,0,1,1,1,1,1,1,0,80,0,16,4,3,4,29,4,0,7,25,4,0,7,34,4,1,18,104,16,4,66.56732194,56.04891421,65.76807157,61.44868751,70.56891024,80.72545292,85.18188133,87.2653703,84.33339238,63.29200606,80.64770089,100,86.46561967,74.2472122,11.39125486,78.86337215,81.64096985,69.22471256,80.00344856,85.81249724,100,60.4118164,100,23.98816217
386925878,ufan2340@bogus.com,Tang,Qiang,S,male,FSCI,HECS,Part Time,1,0,1,0,1,0,0,1,1,1,1,60,7,17,2,1,7,2,2,2,1,34,2,1,4,52,2,1,19,105,8,5,48.69955981,69.27001593,0,71.00728786,64.44976778,61.61548927,37.46204278,59.31305023,32.73789273,81.26030447,34.43800316,100,68.61387426,53.25244378,69.02614083,45.20892504,51.18798114,100,52.09608457,48.04665273,16.74312243,80.23863472,71.46756479,93.4374464
374633326,tfqp5260@bogus.com,Tang,Kang,D,male,FSCI,HECS,Full Time,1,1,1,0,0,1,1,0,1,1,0,60,0,14,1,0,7,18,1,0,0,18,2,2,0,12,0,0,7,62,4,2,44.58114781,70.61305738,57.7332413,72.40547486,62.79236692,81.62819677,79.77938013,54.88168217,32.39733889,47.13210547,52.26990191,67.86991044,67.83899613,29.46753914,81.12647013,60.67029876,55.39482248,72.53884109,49.77962965,74.11010846,57.56753965,38.29673075,63.98886242,30.61266478
327165833,yotc4347@bogus.com,Tang,Yi,X,male,SMED,HECS,Full Time,1,1,1,1,0,0,1,1,1,1,1,80,0,9,3,3,7,13,5,4,4,5,4,0,5,34,4,2,16,61,16,9,80.5221785,68.54985156,100,84.50316848,92.70960116,100,86.41568389,79.7358854,75.89001236,86.39851214,75.51799725,100,82.53944729,68.04136466,88.27974768,91.13755882,78.23523335,65.08829029,59.28192221,90.70666471,79.86358484,80.42820065,89.88423058,88.5100173
365562053,bvpe2188@bogus.com,Tao,Chan Juan,S,female,SMED,HECS,Full Time,1,1,1,0,1,0,1,1,1,1,1,80,7,22,4,3,7,18,4,4,0,20,3,1,0,5,4,2,14,65,15,10,82.17333297,62.63419262,92.39793332,89.81620857,80.88299631,48.3000318,85.25124778,73.96145977,66.71724237,78.50926255,79.62475819,77.93036143,88.5195794,99.88226479,100,99.91002908,68.00858419,99.62843058,93.11382745,88.03766158,44.14260791,69.55414055,83.79656809,100
367554915,agne9405@bogus.com,Tao,Yun,F,female,FSCI,HECS,Full Time,1,1,0,1,0,1,1,1,0,0,1,60,7,13,1,0,1,2,0,0,6,20,0,0,0,18,1,1,14,53,2,1,36.00058118,63.79999471,2.336125886,63.39274603,58.39990602,19.72660944,65.05452542,71.47450914,45.79433801,69.07083185,73.28244201,100,53.88413357,54.59959103,47.61135972,63.82897127,63.85797689,100,55.97068706,35.82962106,13.73150103,64.58607623,62.97388733,57.69390515
375781721,cvhc6096@bogus.com,Tao,Wang,G,male,FASS,HECS,Full Time,1,0,0,0,0,1,1,1,0,0,1,40,7,11,1,0,5,8,0,0,3,15,1,1,2,16,2,2,17,50,4,3,42.66560825,38.35369285,64.19142618,19.64106581,42.28240821,74.4744125,59.46824851,26.25587959,40.30879663,51.71879885,24.46757211,89.92069111,59.89046884,19.11896029,30.98645979,25.32248383,52.34416223,38.09313678,33.3018416,33.87228127,72.45078803,59.01925664,47.67618618,9.671090698
378691715,dtji9717@bogus.com,Teng,Jian,Q,male,SMED,International,Full Time,1,1,0,1,1,1,0,1,1,0,1,70,0,26,0,0,7,16,0,0,4,41,1,1,6,21,1,0,17,104,2,1,75.34453127,68.67702489,69.28693974,81.83069276,61.43926256,72.07493753,87.69419992,69.06794674,100,78.21886974,70.28161707,63.76244265,46.47422038,66.67886905,100,49.58587512,76.93008916,100,61.11426392,82.76172261,100,79.48494433,65.82480271,40.34304886
314178095,sflw5943@bogus.com,Teng,Hua,S,female,FASS,HECS,Full Time,1,1,1,1,1,1,1,0,1,1,1,90,5,22,4,3,7,15,3,1,2,14,4,2,6,46,4,2,20,97,15,8,73.26247881,99.169804,100,90.99756579,100,100,80.94723727,76.56602499,80.86883691,78.13091756,70.00149555,100,100,92.03980997,74.66999661,99.25592081,87.34904059,100,100,79.60367229,88.60743265,64.39921245,53.13464134,67.10591349
357274575,nvsk5906@bogus.com,Teng,Xiu,G,female,FEIT,HECS,Full Time,1,1,1,1,1,1,0,1,1,1,1,90,7,12,4,3,7,23,3,0,7,23,3,1,1,43,4,1,22,101,14,5,82.1544484,96.14139805,99.42073439,76.14280025,98.30814055,50.33083546,100,90.79081197,66.92130361,90.0897759,97.00543974,64.58411828,92.99070698,100,91.57889478,87.50097802,68.15709326,82.47015797,83.41777078,90.88374268,100,94.67731217,75.19174618,100
344648171,ktna9500@bogus.com,Tien,Yue Yan,P,female,SMED,Local,Full Time,1,1,1,1,1,0,1,1,1,1,0,80,4,21,5,5,0,29,4,0,7,28,4,0,0,17,4,1,11,95,17,6,65.36982643,80.75353903,100,90.12321768,79.81301497,16.94112914,77.46445271,88.54470412,100,69.4709294,78.95770511,68.04849336,86.84607597,86.07444763,60.82841096,71.36667047,78.46120554,100,98.50401511,72.16902454,100,100,83.99364841,71.42457235
369343265,qsvj4157@bogus.com,Tien,Park,Y,female,FSCI,International,Full Time,1,1,1,1,1,1,1,1,0,0,0,70,1,35,0,0,4,37,0,0,4,17,0,0,5,65,0,0,14,154,0,0,58.70939863,84.16427743,83.21741064,60.46335765,62.19702967,100,78.92247384,78.41621643,57.92745204,96.80001693,89.93395692,100,69.98732277,67.16608996,81.13913271,47.17358249,93.31486409,28.81627705,75.93393275,71.10626602,51.28036195,63.79548998,70.12986659,60.44684843
359924515,adwx6417@bogus.com,Tien,Dan,Y,female,FEIT,International,Full Time,1,1,0,0,0,1,0,0,0,1,0,30,1,26,0,0,0,12,0,0,4,30,0,0,2,7,0,0,7,75,0,0,36.1592156,49.29166512,38.59460343,18.80967076,47.25829194,41.68742791,26.19910665,32.13559879,50.89957076,24.39567393,54.92184657,65.70479078,40.81566119,24.25038049,0,21.04845021,28.30185612,52.20104522,33.16854195,55.86099692,14.09573853,32.28293898,70.41085499,40.75271435
304989923,dcwv2624@bogus.com,Tighe,Noah,P,male,FASS,International,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,7,25,0,0,7,46,0,0,4,29,0,0,7,67,0,0,25,167,0,0,96.65027767,100,100,100,90.54990125,100,100,100,100,100,100,83.49486651,100,94.33165841,56.06641572,100,88.89305386,87.46178452,100,87.28499639,99.04436599,100,86.84619902,77.76623967
317099064,tixe9896@bogus.com,Ting,Long,S,male,FASS,International,Full Time,1,0,0,1,1,1,0,1,0,0,0,40,5,3,0,0,0,10,0,0,0,20,0,0,1,9,0,0,6,42,0,0,54.34492815,56.73075292,60.7571422,57.73586687,47.4805185,89.09753015,14.91033743,22.92917022,69.48617051,49.31758366,10.76827026,61.21554916,18.1110506,55.56905517,19.41227657,23.74802556,55.61495446,26.20814324,49.89985919,12.95227329,90.34535367,31.60730648,14.98793866,18.50500639
368003982,vivd3521@bogus.com,Ting,On,F,male,FSCI,HECS,Full Time,1,1,0,1,1,0,1,1,1,0,0,60,0,6,2,2,7,18,1,0,7,18,1,1,0,33,1,0,14,75,5,3,76.59153901,79.48284892,44.8586928,79.95627742,58.52082632,98.10430208,63.42776059,45.11730311,62.06717559,48.0474697,94.07434984,31.16749433,59.29323291,62.01526632,25.6301219,76.44785477,74.1742663,99.52180028,70.28959417,51.10557985,32.08515584,82.27696172,63.4639192,73.24109302
337155121,pvvn5862@bogus.com,Torode,William,S,male,SMED,Local,Part Time,1,0,1,1,0,1,1,1,0,0,1,60,0,14,2,1,1,31,2,2,3,35,2,2,5,37,0,0,9,117,6,5,61.05340666,74.87012059,69.84330473,76.68676229,62.17808508,73.41601443,49.55654625,78.54517838,38.5593666,77.13873451,76.53146406,41.81838841,52.47704793,32.16411514,63.23718977,70.16102719,52.70373698,39.93548696,60.8842993,76.36860535,45.57693996,86.11606215,51.16847269,96.54270541
371856638,yflb8852@bogus.com,Townson,Aidan,L,male,FASS,HECS,Full Time,1,0,0,1,1,1,1,0,1,1,0,60,7,23,1,1,7,18,1,0,7,7,1,1,7,18,1,1,28,66,4,3,54.35305704,56.37194522,40.45647726,48.87567729,71.07882127,18.43689232,54.43301881,58.07618156,87.75808984,66.60152193,59.56665411,74.43341469,85.87708752,68.43003385,65.53381142,60.92985852,95.59085673,100,96.53806199,58.30150288,100,73.70426351,50.31680348,39.95426074
355639725,wzvt7926@bogus.com,Trenwith,Dakota,L,female,FASS,HECS,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,7,22,3,0,7,17,5,2,5,31,4,2,6,32,5,5,25,102,17,9,97.17779388,100,90.44778341,99.21061114,95.25098038,90.20911132,96.55982407,100,94.01011073,100,90.18911438,100,100,100,100,100,87.68289897,100,100,97.28252166,56.85172594,97.50434564,100,100
386332184,jduu7476@bogus.com,Trott,Ruby,L,female,FSCI,Local,Full Time,1,0,1,1,1,0,0,1,1,0,0,50,0,8,2,1,1,7,1,0,7,9,1,0,7,16,1,1,15,40,5,2,39.74551648,50.39879411,58.14089421,48.65483696,52.65613461,61.21202942,44.13608697,62.95373018,8.973800805,46.98145566,69.3325323,40.81345719,26.13187508,61.8674226,6.361292319,71.59800358,45.28683754,5.99844327,48.91906947,50.86260191,42.91067935,49.9230557,40.72279262,23.55216274
338352995,hrsy1500@bogus.com,Troup,Alexander,B,male,SMED,HECS,Full Time,1,1,1,1,0,0,0,0,1,1,1,60,4,10,1,0,5,9,2,2,7,10,1,0,4,33,1,0,20,62,5,2,52.73140488,62.76453101,82.75884756,72.08767038,66.36813855,30.96108267,81.88436903,66.62551987,12.71107784,53.68474769,50.94378369,54.8064133,64.06399644,32.04779828,99.21087275,63.95478882,67.82266021,60.87640347,51.56690134,47.88527513,100,70.95610312,47.12465915,30.2885379
341901143,shds7293@bogus.com,Truscott,Jeremy,Z,male,SMED,HECS,Part Time,1,1,1,1,1,0,1,1,1,1,1,90,6,28,1,0,3,38,3,2,6,41,1,1,6,39,4,2,21,146,9,5,84.68499066,82.96626274,87.0828817,93.9398502,88.07084609,49.36282593,92.22121894,100,100,77.27479816,100,100,81.47628843,92.77586817,100,83.78178043,88.62999673,100,80.40925165,92.41514592,76.25651435,84.65148659,95.24469365,59.11065764
368286150,ucgo6886@bogus.com,Tsai,Lee,X,male,SMED,HECS,Full Time,1,1,1,1,1,0,0,1,1,1,0,70,0,13,4,4,7,29,4,2,2,7,3,1,0,22,4,2,9,71,15,9,100,79.25802785,63.81540742,69.29192632,74.56484451,24.02783611,53.43611887,78.78058806,17.19385306,74.71350276,73.49690077,100,69.02574308,76.46241039,83.67746037,67.56107078,74.15897644,83.96658014,59.99636092,66.37973416,33.32668342,71.45498829,78.52769863,100
330031265,vprr1975@bogus.com,Tsao,Shu,Y,female,SMED,HECS,Full Time,1,1,1,1,1,0,0,0,1,1,0,60,0,10,0,0,0,20,0,0,3,12,1,0,0,16,1,0,3,58,2,0,49.31501884,58.18568804,14.21926902,37.95571075,56.71473107,69.2553403,51.18703818,51.93029594,94.6843919,71.97069735,55.72249981,100,70.02539672,68.72208458,83.09175521,65.56923804,57.75544926,34.13380234,36.7617446,56.69987108,100,60.77975798,55.09324039,3.352363667
355087550,ciym1877@bogus.com,Tsao,Guang,H,male,FSCI,International,Full Time,1,1,1,0,1,1,0,1,1,1,0,70,0,42,0,0,0,46,0,0,5,31,0,0,3,48,0,0,8,167,0,0,76.58432653,84.84369288,57.11702676,65.47226377,90.23065939,7.597116865,72.4632984,59.27320029,75.34850331,69.02615142,87.63315057,44.67091342,58.55405329,99.14757446,61.35636122,75.59600834,64.39044707,91.72344177,60.09760159,32.62344494,69.12331582,60.20994617,90.32792117,94.08331235
315056223,vmzc3795@bogus.com,Tsou,Zi,W,female,FSCI,International,Full Time,1,0,0,0,0,1,1,1,1,1,1,60,7,4,0,0,6,14,0,0,0,19,0,0,4,41,1,0,17,78,1,0,83.61552911,66.74727827,65.74646247,67.38669121,54.43998101,42.92847265,64.31331352,100,48.50312976,78.88831643,86.31935141,0,37.40857348,52.00553483,60.19176719,59.82313098,54.84049428,100,48.69139428,70.15513921,0,53.57802909,61.31481366,0
362566983,shqf2222@bogus.com,Tsui,Hsin,J,male,FASS,HECS,Full Time,1,1,1,1,1,1,1,1,0,1,1,90,3,20,4,3,0,16,4,3,7,19,4,4,7,32,4,2,17,87,16,12,73.31228014,100,64.48359795,92.97895236,66.05216082,100,68.75561928,88.62972886,100,95.53908905,85.4430243,70.62428363,91.48088212,100,42.21041787,99.2931363,100,100,100,85.7062239,100,86.65235987,89.33226024,100
394595351,kwpd5127@bogus.com,Tsui,Wen,H,male,FSCI,International,Full Time,1,1,1,1,1,0,1,0,0,1,1,70,7,42,0,0,6,46,0,0,2,19,0,0,4,61,0,0,19,168,0,0,93.96499438,59.87738464,100,69.71783176,79.25545236,67.20541178,73.96866881,71.33581771,90.15131802,65.42695886,69.00531498,59.47836553,79.76124369,67.02638023,35.83756285,90.0252266,79.23799346,47.0058317,71.24384553,68.51944562,77.49862417,60.86223421,75.76586186,73.01109244
324080548,jvon6480@bogus.com,Tsui,Juan,S,female,SMED,HECS,Full Time,1,1,1,1,1,1,0,1,1,1,0,80,7,11,5,3,5,16,4,0,5,26,3,1,7,32,5,1,24,85,17,5,90.68858566,100,90.25262847,83.16435802,77.97497765,100,74.95128806,83.43624964,100,76.43175294,98.31642479,74.63843825,100,76.14459684,11.55140834,69.67659111,87.36304235,100,86.21591874,97.84740613,100,91.45341336,83.43467746,82.85305632
346091671,cacm9701@bogus.com,Tsui,Park,Y,male,FSCI,International,Full Time,1,1,1,1,0,1,1,1,1,0,1,80,5,28,1,0,4,46,0,0,6,19,0,0,4,36,0,0,19,129,1,0,62.0352622,59.22539714,53.73216956,53.18337729,73.61724289,97.2771833,89.85162655,87.70850386,36.18774565,95.38345438,91.86827194,68.61789512,93.54586653,94.74155398,86.9888613,100,45.01648178,59.05620779,72.91072485,69.68462133,80.74458943,66.89116052,69.94549912,100
302933475,adul1287@bogus.com,Tu,Xiuxiu,M,female,FSCI,HECS,Full Time,1,1,1,0,0,1,1,1,1,0,0,60,5,26,1,1,6,18,1,0,3,20,0,0,4,20,0,0,18,84,2,1,62.75848115,69.7769682,48.63035984,59.43495432,59.75487126,84.85079932,48.76380831,60.5267546,86.71200958,51.12884051,41.89098041,88.49931646,87.50180488,46.51904342,81.52332178,66.59962429,84.53150775,3.746778491,39.37081464,48.98355356,82.53901884,17.69926422,57.28996077,65.82424106
352992337,nigo6987@bogus.com,Tuan,Jian,A,male,FEIT,International,Full Time,1,0,1,1,1,1,1,1,1,1,1,90,0,28,0,0,4,40,1,1,6,40,0,0,5,67,0,0,15,175,1,1,83.96751531,85.17696505,58.82498978,96.63721678,100,85.13808788,82.87675252,87.75266113,89.39474406,92.4838501,100,67.43418758,100,94.0260281,48.87975491,80.55800355,100,100,84.85499113,85.46815359,43.62303596,82.82885456,98.47636726,100
318327022,bgta9777@bogus.com,Tuan,Peng,Y,male,SMED,HECS,Full Time,1,1,1,0,0,1,1,1,0,1,1,70,0,19,5,1,6,15,5,3,0,16,4,3,7,18,4,2,13,68,18,9,75.92868566,64.6429398,100,89.7670759,60.45348968,94.43511151,49.6602782,89.9077483,29.09374799,74.78187931,88.35224204,81.93938984,81.61882613,63.53181841,69.54941397,30.54510573,79.53172736,95.80915076,88.71260977,62.9084735,52.34716318,73.46459041,65.86636452,40.80816765
351787279,yqag8861@bogus.com,Tuan,Donglu,D,female,FSCI,Local,Full Time,1,1,1,0,0,0,1,1,1,1,0,60,0,10,1,0,0,21,1,1,0,19,1,1,4,1,1,0,4,51,4,2,65.37796387,56.10918166,35.3734764,55.64228633,69.84695959,71.94153941,82.32375709,54.78737446,31.51534369,69.17535382,45.01321778,61.00747116,39.68721217,46.14537411,65.88180944,81.03563762,47.19488853,96.35344794,53.54943817,65.81486051,58.4545371,34.86636565,62.75643089,21.23010254
307162674,iszy7608@bogus.com,Tung,Guo,L,male,FSCI,HECS,Full Time,1,0,1,1,0,1,1,0,1,1,1,70,3,14,4,2,0,21,5,4,7,11,4,1,7,24,4,2,17,70,17,9,68.66399071,59.05923508,57.63705418,83.25712806,58.80424829,41.81529891,67.9581197,75.4944105,51.40653436,98.24977538,68.70261008,38.79333646,81.353534,75.76912275,23.98749134,57.81820717,63.73701278,69.02057743,97.40859475,62.50039568,28.77822666,64.05935518,59.13843971,56.69622818
399652891,ftix6798@bogus.com,Tung,Hong,J,female,FASS,International,Full Time,1,1,1,0,0,0,1,1,1,1,0,60,0,21,0,0,7,23,0,0,0,28,0,0,3,12,0,0,10,84,0,0,76.87909758,50.31589839,91.21036839,52.74121187,34.56490961,32.47966708,55.38316663,67.73247741,29.795978,66.67679736,77.15005037,81.99484034,52.46951436,55.72323856,30.7969884,50.14337432,54.05849714,63.85981901,67.70880543,65.91616885,84.98134785,48.05976633,71.79355664,26.62969864
343458100,uhgb6104@bogus.com,Tung,Mei,S,female,SMED,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,6,30,0,0,2,25,0,0,3,0,0,0,11,58,1,1,11.05718104,14.00565907,12.54316248,32.19673212,28.55761512,0,17.28353808,0,0,0,0,7.096725166,5.536472597,24.22324172,22.92341459,13.15300685,8.179925864,22.33744065,0,0,0,0,0,64.52122014
375965262,bngp6375@bogus.com,Tung,Feng,S,female,FSCI,HECS,Full Time,1,1,1,1,1,1,0,1,0,1,1,80,7,14,4,1,6,24,4,3,4,19,4,2,7,39,3,1,24,96,15,7,82.24963283,87.00901802,96.63107796,79.76567425,83.97504597,35.51265291,81.0584977,95.03093927,74.10000974,87.58578308,78.1311004,73.25755727,80.56942416,85.68954136,90.46178296,77.51842685,64.39771022,85.85420398,89.38400916,98.47432167,92.82002287,87.53013627,75.978111,37.05959495
